DATA_BASE;FAIXA_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202311;1;MT;30290;BMG;573;783139,31
202311;1;MT;10045;BRADESCO;226;284551,44
202311;1;MT;31976;BRB;7;9788,09
202311;1;MT;49944;BTG PACTUAL;606;875307,53
202311;1;MT;52072;C6 BANK;1;768,38
202311;1;MT;51626;CAIXA ECONÔMICA FEDERAL;416;527347,62
202311;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;11;22144,80
202311;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;4;11815,59
202311;1;MT;51884;INTER;916;1248681,95
202311;1;MT;10069;ITAU;189;247955,72
202311;1;MT;52058;NUBANK;1668;1963234,36
202311;1;MT;30379;SANTANDER;252;313231,49
202311;1;MT;3632872;SICOOB CREDISUL;11;18203,41
202311;1;MT;51011;VOTORANTIM;42;64708,76
202311;1;PA;51750;BANCO SICOOB;5;7246,88
202311;1;PA;30173;BANRISUL;7;8359,92
202311;1;PA;49906;BB;626;527963,14
202311;1;PA;4913711;BCO DO EST. DO PA S.A.;2;3859,86
202311;1;PA;30290;BMG;702;837009,25
202311;1;PA;10045;BRADESCO;310;278551,09
202311;1;PA;31976;BRB;9;18210,14
202311;1;PA;49944;BTG PACTUAL;846;922083,34
202311;1;PA;52072;C6 BANK;3;3235,70
202311;1;PA;51626;CAIXA ECONÔMICA FEDERAL;682;579254,73
202311;1;PA;37079720;CCLA SICOOB CREDIJUSTRA;1;477,55
202311;1;PA;51884;INTER;1842;1932976,87
202311;1;PA;10069;ITAU;483;485032,69
202311;1;PA;52058;NUBANK;2950;2527576,84
202311;1;PA;30379;SANTANDER;506;488661,62
202311;1;PA;51011;VOTORANTIM;47;50429,22
202311;1;PB;51750;BANCO SICOOB;5;6815,09
202311;1;PB;49906;BB;403;353058,87
202311;1;PB;30290;BMG;658;738128,06
202311;1;PB;10045;BRADESCO;296;287077,98
202311;1;PB;31976;BRB;27;21391,61
202311;1;PB;49944;BTG PACTUAL;548;620593,70
202311;1;PB;52072;C6 BANK;1;3634,85
202311;1;PB;51626;CAIXA ECONÔMICA FEDERAL;625;594245,07
202311;1;PB;51884;INTER;1073;1181561,12
202311;1;PB;10069;ITAU;218;205825,00
202311;1;PB;52058;NUBANK;1734;1602567,49
202311;1;PB;30379;SANTANDER;221;215501,72
202311;1;PB;51011;VOTORANTIM;22;25688,51
202311;1;PE;51750;BANCO SICOOB;7;5947,00
202311;1;PE;30173;BANRISUL;4;4904,99
202311;1;PE;49906;BB;737;626330,68
202311;1;PE;30290;BMG;1366;1619510,24
202311;1;PE;10045;BRADESCO;612;579576,21
202311;1;PE;31976;BRB;10;11655,78
202311;1;PE;49944;BTG PACTUAL;1255;1441233,13
202311;1;PE;52072;C6 BANK;5;4645,13
202311;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1330;1338926,43
202311;1;PE;4174720;CC SICOOB COOPEMAR;1;1550,27
202311;1;PE;51884;INTER;2531;2858274,44
202311;1;PE;10069;ITAU;726;744646,27
202311;1;PE;52058;NUBANK;3646;3326802,01
202311;1;PE;30379;SANTANDER;784;777152,45
202311;1;PE;51011;VOTORANTIM;31;37588,94
202311;1;PI;51750;BANCO SICOOB;3;3168,63
202311;1;PI;30173;BANRISUL;5;4320,68
202311;1;PI;49906;BB;633;552466,16
202311;1;PI;30290;BMG;476;557861,62
202311;1;PI;10045;BRADESCO;130;166117,68
202311;1;PI;31976;BRB;5;8253,14
202311;1;PI;49944;BTG PACTUAL;455;486321,16
202311;1;PI;52072;C6 BANK;1;2878,94
202311;1;PI;51626;CAIXA ECONÔMICA FEDERAL;555;568636,63
202311;1;PI;2282709;COOP CENTRO NORTE BRASILEIRO;1;4083,63
202311;1;PI;51884;INTER;825;893504,12
202311;1;PI;10069;ITAU;136;121765,60
202311;1;PI;52058;NUBANK;1525;1467133,03
202311;1;PI;30379;SANTANDER;143;132005,89
202311;1;PI;51011;VOTORANTIM;15;18500,91
202311;1;PR;51750;BANCO SICOOB;53;67876,38
202311;1;PR;30173;BANRISUL;4;3866,01
202311;1;PR;49906;BB;556;542747,64
202311;1;PR;30290;BMG;1507;1987726,13
202311;1;PR;10045;BRADESCO;482;474145,50
202311;1;PR;31976;BRB;6;9020,47
202311;1;PR;49944;BTG PACTUAL;1509;1844923,29
202311;1;PR;52072;C6 BANK;5;4764,04
202311;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1241;1307898,28
202311;1;PR;2466552;CC SICOOB VALE SUL;8;9423,80
202311;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;2;966,89
202311;1;PR;51884;INTER;2109;2635685,93
202311;1;PR;10069;ITAU;900;950646,87
202311;1;PR;52058;NUBANK;3557;3483817,47
202311;1;PR;30379;SANTANDER;627;639855,25
202311;1;PR;51011;VOTORANTIM;53;77068,91
202311;1;RJ;51750;BANCO SICOOB;48;45141,95
202311;1;RJ;30173;BANRISUL;11;13999,84
202311;1;RJ;49906;BB;1029;913604,70
202311;1;RJ;30290;BMG;3211;3711142,23
202311;1;RJ;10045;BRADESCO;1555;1469476,36
202311;1;RJ;31976;BRB;84;64333,66
202311;1;RJ;49944;BTG PACTUAL;3063;3400916,60
202311;1;RJ;52072;C6 BANK;17;10200,47
202311;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;2981;2893521,64
202311;1;RJ;51884;INTER;5657;6289135,37
202311;1;RJ;10069;ITAU;3859;3904167,72
202311;1;RJ;52058;NUBANK;9345;8340805,74
202311;1;RJ;30379;SANTANDER;2660;2519617,87
202311;1;RJ;51011;VOTORANTIM;99;98326,79
202311;1;RN;51750;BANCO SICOOB;8;7980,00
202311;1;RN;30173;BANRISUL;5;7172,74
202311;1;RN;49906;BB;453;412468,59
202311;1;RN;30290;BMG;488;574690,66
202311;1;RN;10045;BRADESCO;171;166442,27
202311;1;RN;31976;BRB;1;1984,17
202311;1;RN;49944;BTG PACTUAL;461;519332,21
202311;1;RN;52072;C6 BANK;3;1669,05
202311;1;RN;51626;CAIXA ECONÔMICA FEDERAL;481;472629,39
202311;1;RN;51884;INTER;1075;1121694,80
202311;1;RN;10069;ITAU;212;208414,34
202311;1;RN;52058;NUBANK;1475;1300797,91
202311;1;RN;30379;SANTANDER;209;207127,78
202311;1;RN;51011;VOTORANTIM;38;39334,18
202311;1;RO;51750;BANCO SICOOB;15;27120,35
202311;1;RO;49906;BB;303;302517,29
202311;1;RO;30290;BMG;309;406260,99
202311;1;RO;10045;BRADESCO;134;161865,59
202311;1;RO;31976;BRB;2;1154,15
202311;1;RO;49944;BTG PACTUAL;347;468760,08
202311;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;11;8078,40
202311;1;RO;52072;C6 BANK;2;3227,52
202311;1;RO;51626;CAIXA ECONÔMICA FEDERAL;338;348442,73
202311;1;RO;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;3;3797,76
202311;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;35;68177,41
202311;1;RO;51884;INTER;574;691963,71
202311;1;RO;10069;ITAU;140;157379,96
202311;1;RO;52058;NUBANK;1224;1226682,73
202311;1;RO;30379;SANTANDER;141;151447,94
202311;1;RO;5203605;SICOOB AMAZÔNIA;10;16192,39
202311;1;RO;3632872;SICOOB CREDISUL;18;17256,04
202311;1;RO;51011;VOTORANTIM;13;16000,85
202311;1;RR;49906;BB;95;91822,82
202311;1;RR;30290;BMG;58;66115,36
202311;1;RR;10045;BRADESCO;21;19665,20
202311;1;RR;31976;BRB;1;869,65
202311;1;RR;49944;BTG PACTUAL;66;98128,18
202311;1;RR;52072;C6 BANK;1;1057,08
202311;1;RR;51626;CAIXA ECONÔMICA FEDERAL;81;80085,19
202311;1;RR;51884;INTER;154;202180,61
202311;1;RR;10069;ITAU;39;39379,24
202311;1;RR;52058;NUBANK;298;286431,57
202311;1;RR;30379;SANTANDER;54;57198,45
202311;1;RR;51011;VOTORANTIM;1;1219,01
202311;1;RS;51750;BANCO SICOOB;27;27990,07
202311;1;RS;30173;BANRISUL;830;919660,06
202311;1;RS;49906;BB;594;541009,56
202311;1;RS;30290;BMG;1657;2016803,95
202311;1;RS;10045;BRADESCO;406;401985,83
202311;1;RS;31976;BRB;7;10002,47
202311;1;RS;49944;BTG PACTUAL;1553;1810239,57
202311;1;RS;52072;C6 BANK;10;5268,22
202311;1;RS;51626;CAIXA ECONÔMICA FEDERAL;1721;1776567,06
202311;1;RS;85291086;CC LITORÂNEA;1;679,01
202311;1;RS;78825270;CCLA MAXI ALFA;4;8026,60
202311;1;RS;2090126;CCLA SICOOB VALCREDI SUL;3;2290,50
202311;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;2;1689,02
202311;1;RS;51884;INTER;2472;2940226,25
202311;1;RS;10069;ITAU;695;664188,07
202311;1;RS;52058;NUBANK;4280;4143941,08
202311;1;RS;30379;SANTANDER;912;921991,31
202311;1;RS;3632872;SICOOB CREDISUL;1;689,86
202311;1;RS;51011;VOTORANTIM;62;67057,40
202311;1;SC;51750;BANCO SICOOB;42;51113,95
202311;1;SC;30173;BANRISUL;21;16228,90
202311;1;SC;49906;BB;347;335235,05
202311;1;SC;30290;BMG;872;1114526,60
202311;1;SC;10045;BRADESCO;252;254441,10
202311;1;SC;31976;BRB;4;4702,69
202311;1;SC;49944;BTG PACTUAL;777;1081022,32
202311;1;SC;52072;C6 BANK;4;7280,49
202311;1;SC;51626;CAIXA ECONÔMICA FEDERAL;589;669474,57
202311;1;SC;85291086;CC LITORÂNEA;5;7484,72
202311;1;SC;86829827;CCLA DO VALE;1;135,29
202311;1;SC;78825270;CCLA MAXI ALFA;32;59190,44
202311;1;SC;2090126;CCLA SICOOB VALCREDI SUL;6;3774,49
202311;1;SC;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;2;2333,39
202311;1;SC;78862083;COOP NOVOS CAMPOS;2;723,76
202311;1;SC;51884;INTER;1150;1513768,35
202311;1;SC;10069;ITAU;336;356969,61
202311;1;SC;52058;NUBANK;1877;1962001,10
202311;1;SC;30379;SANTANDER;316;369055,54
202311;1;SC;86791837;SICOOB VALE DOS PINHAIS;2;1680,59
202311;1;SC;51011;VOTORANTIM;26;35330,47
202311;1;SE;51750;BANCO SICOOB;1;682,06
202311;1;SE;30173;BANRISUL;5;4663,58
202311;1;SE;49906;BB;190;152532,60
202311;1;SE;30290;BMG;329;413901,97
202311;1;SE;10045;BRADESCO;70;74692,42
202311;1;SE;31976;BRB;4;3105,47
202311;1;SE;49944;BTG PACTUAL;334;349171,09
202311;1;SE;52072;C6 BANK;3;1269,90
202311;1;SE;51626;CAIXA ECONÔMICA FEDERAL;358;353674,45
202311;1;SE;51884;INTER;679;715643,33
202311;1;SE;10069;ITAU;82;91722,28
202311;1;SE;52058;NUBANK;934;863175,42
202311;1;SE;30379;SANTANDER;127;113768,36
202311;1;SE;51011;VOTORANTIM;14;15115,86
202311;1;SP;51750;BANCO SICOOB;90;99537,08
202311;1;SP;30173;BANRISUL;31;42671,09
202311;1;SP;49906;BB;2885;2685513,58
202311;1;SP;30290;BMG;8528;10456764,35
202311;1;SP;10045;BRADESCO;3851;3758061,83
202311;1;SP;31976;BRB;50;62306,07
202311;1;SP;49944;BTG PACTUAL;9083;10729224,73
202311;1;SP;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;1;845,45
202311;1;SP;52072;C6 BANK;54;65142,48
202311;1;SP;51626;CAIXA ECONÔMICA FEDERAL;5534;5596727,87
202311;1;SP;2282165;CC SICOOB CREDICONQUISTA;1;2460,55
202311;1;SP;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1514,45
202311;1;SP;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;1;1743,82
202311;1;SP;69346856;CECM DOS PROFISSIONAIS DA SAUDE DA REG ALTA MOGIANA;1;3348,52
202311;1;SP;51884;INTER;12933;15138312,06
202311;1;SP;10069;ITAU;7862;7965098,77
202311;1;SP;52058;NUBANK;24584;23029353,16
202311;1;SP;30379;SANTANDER;6461;6444086,51
202311;1;SP;51011;VOTORANTIM;363;421393,05
202311;1;TO;51750;BANCO SICOOB;1;2091,80
202311;1;TO;49906;BB;168;133530,07
202311;1;TO;30290;BMG;146;176163,19
202311;1;TO;10045;BRADESCO;61;58901,74
202311;1;TO;31976;BRB;2;1960,21
202311;1;TO;49944;BTG PACTUAL;125;135649,39
202311;1;TO;52072;C6 BANK;2;3889,20
202311;1;TO;51626;CAIXA ECONÔMICA FEDERAL;136;125903,92
202311;1;TO;37079720;CCLA SICOOB CREDIJUSTRA;1;220,97
202311;1;TO;51884;INTER;325;357265,19
202311;1;TO;10069;ITAU;47;60739,26
202311;1;TO;52058;NUBANK;541;485022,63
202311;1;TO;30379;SANTANDER;60;54251,33
202311;1;TO;51011;VOTORANTIM;9;18940,10
202311;2;AC;49906;BB;20;202378,19
202311;2;AC;17351180;BCO TRIANGULO S.A.;11;12120,62
202311;2;AC;10045;BRADESCO;16;102799,41
202311;2;AC;49944;BTG PACTUAL;4;38273,78
202311;2;AC;52072;C6 BANK;10;10428,80
202311;2;AC;51626;CAIXA ECONÔMICA FEDERAL;47;202175,14
202311;2;AC;51884;INTER;6;21447,55
202311;2;AC;10069;ITAU;18;163734,93
202311;2;AC;30379;SANTANDER;43;125613,99
202311;2;AC;51011;VOTORANTIM;3;48702,61
202311;2;AL;49906;BB;48;338086,66
202311;2;AL;17351180;BCO TRIANGULO S.A.;14;15405,90
202311;2;AL;10045;BRADESCO;30;156940,56
202311;2;AL;49944;BTG PACTUAL;3;36058,82
202311;2;AL;52072;C6 BANK;122;213570,64
202311;2;AL;51626;CAIXA ECONÔMICA FEDERAL;142;355154,62
202311;2;AL;51884;INTER;41;139855,61
202311;2;AL;10069;ITAU;206;652320,33
202311;2;AL;30379;SANTANDER;132;604407,46
202311;2;AL;51011;VOTORANTIM;11;59776,94
202311;2;AM;49906;BB;38;329717,46
202311;2;AM;17351180;BCO TRIANGULO S.A.;45;59796,08
202311;2;AM;10045;BRADESCO;223;2026358,79
202311;2;AM;49944;BTG PACTUAL;5;10765,69
202311;2;AM;52072;C6 BANK;128;352589,35
202311;2;AM;51626;CAIXA ECONÔMICA FEDERAL;100;269611,13
202311;2;AM;51884;INTER;29;114922,99
202311;2;AM;10069;ITAU;195;610728,34
202311;2;AM;30379;SANTANDER;229;1519862,84
202311;2;AM;51011;VOTORANTIM;21;151743,64
202311;2;AP;49906;BB;37;410010,97
202311;2;AP;17351180;BCO TRIANGULO S.A.;1;1432,61
202311;2;AP;10045;BRADESCO;12;121280,42
202311;2;AP;49944;BTG PACTUAL;1;5957,15
202311;2;AP;52072;C6 BANK;23;37773,34
202311;2;AP;51626;CAIXA ECONÔMICA FEDERAL;44;145065,21
202311;2;AP;51884;INTER;14;45395,30
202311;2;AP;10069;ITAU;16;23567,86
202311;2;AP;30379;SANTANDER;37;334132,86
202311;2;AP;51011;VOTORANTIM;2;9300,25
202311;2;BA;49906;BB;198;1401988,36
202311;2;BA;17351180;BCO TRIANGULO S.A.;75;103936,62
202311;2;BA;10045;BRADESCO;446;2672132,15
202311;2;BA;49944;BTG PACTUAL;20;59848,39
202311;2;BA;52072;C6 BANK;553;1202290,95
202311;2;BA;51626;CAIXA ECONÔMICA FEDERAL;657;1302051,31
202311;2;BA;51884;INTER;146;580859,88
202311;2;BA;10069;ITAU;1052;2738822,48
202311;2;BA;30379;SANTANDER;1028;4515498,13
202311;2;BA;51011;VOTORANTIM;39;189109,42
202311;2;CE;49906;BB;139;1276620,76
202311;2;CE;17351180;BCO TRIANGULO S.A.;35;30105,15
202311;2;CE;10045;BRADESCO;282;2516057,15
202311;2;CE;49944;BTG PACTUAL;8;11784,63
202311;2;CE;52072;C6 BANK;344;660152,41
202311;2;CE;51626;CAIXA ECONÔMICA FEDERAL;369;874839,08
202311;2;CE;51884;INTER;85;393123,13
202311;2;CE;10069;ITAU;459;1375174,57
202311;2;CE;30379;SANTANDER;519;2477507,31
202311;2;CE;51011;VOTORANTIM;42;245094,86
202311;2;DF;49906;BB;65;1135011,60
202311;2;DF;17351180;BCO TRIANGULO S.A.;10;17945,30
202311;2;DF;10045;BRADESCO;115;740927,52
202311;2;DF;49944;BTG PACTUAL;5;20722,71
202311;2;DF;52072;C6 BANK;231;860007,05
202311;2;DF;51626;CAIXA ECONÔMICA FEDERAL;260;972212,03
202311;2;DF;51884;INTER;71;367654,14
202311;2;DF;10069;ITAU;348;1037738,89
202311;2;DF;30379;SANTANDER;264;1627077,25
202311;2;DF;51011;VOTORANTIM;20;172275,20
202311;2;ES;49906;BB;30;250093,33
202311;2;ES;17351180;BCO TRIANGULO S.A.;10;6454,28
202311;2;ES;10045;BRADESCO;78;444190,56
202311;2;ES;49944;BTG PACTUAL;1;1189,20
202311;2;ES;52072;C6 BANK;124;245966,61
202311;2;ES;51626;CAIXA ECONÔMICA FEDERAL;159;210373,00
202311;2;ES;51884;INTER;62;260491,15
202311;2;ES;10069;ITAU;210;456278,26
202311;2;ES;30379;SANTANDER;190;1030380,77
202311;2;ES;51011;VOTORANTIM;20;96918,20
202311;2;GO;49906;BB;117;1045822,59
202311;2;GO;17351180;BCO TRIANGULO S.A.;15;18658,60
202311;2;GO;10045;BRADESCO;237;2264249,83
202311;2;GO;49944;BTG PACTUAL;10;35993,32
202311;2;GO;52072;C6 BANK;339;872817,10
202311;2;GO;51626;CAIXA ECONÔMICA FEDERAL;499;1236414,79
202311;2;GO;51884;INTER;89;428101,23
202311;2;GO;10069;ITAU;486;1427072,46
202311;2;GO;30379;SANTANDER;391;2190428,49
202311;2;GO;51011;VOTORANTIM;39;377405,92
202311;2;MA;49906;BB;192;1718291,37
202311;2;MA;17351180;BCO TRIANGULO S.A.;18;45475,50
202311;2;MA;10045;BRADESCO;126;732339,30
202311;2;MA;49944;BTG PACTUAL;2;10260,60
202311;2;MA;52072;C6 BANK;116;156382,85
202311;2;MA;51626;CAIXA ECONÔMICA FEDERAL;180;416088,62
202311;2;MA;51884;INTER;32;130000,37
202311;2;MA;10069;ITAU;189;498190,89
202311;2;MA;30379;SANTANDER;183;972720,79
202311;2;MA;51011;VOTORANTIM;21;173151,10
202311;2;MG;49906;BB;208;1869152,08
202311;2;MG;17351180;BCO TRIANGULO S.A.;69;70497,56
202311;2;MG;10045;BRADESCO;454;2957655,03
202311;2;MG;49944;BTG PACTUAL;22;120090,75
202311;2;MG;52072;C6 BANK;816;2003582,00
202311;2;MG;51626;CAIXA ECONÔMICA FEDERAL;852;1711844,35
202311;2;MG;51884;INTER;389;1517076,09
202311;2;MG;10069;ITAU;1324;3612049,68
202311;2;MG;30379;SANTANDER;1243;6900517,05
202311;2;MG;51011;VOTORANTIM;150;1133523,10
202311;2;MS;49906;BB;72;1009123,54
202311;2;MS;17351180;BCO TRIANGULO S.A.;20;21338,36
202311;2;MS;10045;BRADESCO;130;1306742,69
202311;2;MS;49944;BTG PACTUAL;1;924,35
202311;2;MS;52072;C6 BANK;110;196722,34
202311;2;MS;51626;CAIXA ECONÔMICA FEDERAL;138;269209,96
202311;2;MS;51884;INTER;29;162846,38
202311;2;MS;10069;ITAU;146;314630,39
202311;2;MS;30379;SANTANDER;246;1602711,46
202311;2;MS;51011;VOTORANTIM;44;405611,89
202311;2;MT;49906;BB;88;826752,85
202311;2;MT;17351180;BCO TRIANGULO S.A.;14;18341,79
202311;2;MT;10045;BRADESCO;124;997662,94
202311;2;MT;49944;BTG PACTUAL;3;20915,15
202311;2;MT;52072;C6 BANK;103;304128,25
202311;2;MT;51626;CAIXA ECONÔMICA FEDERAL;140;333421,78
202311;2;MT;51884;INTER;50;283935,77
202311;2;MT;10069;ITAU;133;389518,55
202311;2;MT;30379;SANTANDER;189;1104093,23
202311;2;MT;51011;VOTORANTIM;37;328781,37
202311;2;PA;49906;BB;133;1184535,00
202311;2;PA;17351180;BCO TRIANGULO S.A.;63;64917,07
202311;2;PA;10045;BRADESCO;217;1755416,81
202311;2;PA;49944;BTG PACTUAL;7;17878,90
202311;2;PA;52072;C6 BANK;269;491021,82
202311;2;PA;51626;CAIXA ECONÔMICA FEDERAL;251;443700,67
202311;2;PA;51884;INTER;61;191211,37
202311;2;PA;10069;ITAU;286;844181,38
202311;2;PA;30379;SANTANDER;290;1356823,55
202311;2;PA;51011;VOTORANTIM;37;423858,20
202311;2;PB;49906;BB;56;360557,43
202311;2;PB;17351180;BCO TRIANGULO S.A.;26;20088,18
202311;2;PB;10045;BRADESCO;149;1196014,53
202311;2;PB;49944;BTG PACTUAL;4;4789,13
202311;2;PB;52072;C6 BANK;126;418455,69
202311;2;PB;51626;CAIXA ECONÔMICA FEDERAL;164;231654,98
202311;2;PB;51884;INTER;39;120341,02
202311;2;PB;10069;ITAU;230;703765,73
202311;2;PB;30379;SANTANDER;173;1031320,72
202311;2;PB;51011;VOTORANTIM;26;142863,83
202311;2;PE;49906;BB;107;920027,37
202311;2;PE;17351180;BCO TRIANGULO S.A.;59;53166,30
202311;2;PE;10045;BRADESCO;307;2196341,08
202311;2;PE;49944;BTG PACTUAL;13;27768,01
202311;2;PE;52072;C6 BANK;393;724626,05
202311;2;PE;51626;CAIXA ECONÔMICA FEDERAL;265;480720,56
202311;2;PE;51884;INTER;95;421218,05
202311;2;PE;10069;ITAU;628;1909876,86
202311;2;PE;30379;SANTANDER;530;2443689,22
202311;2;PE;51011;VOTORANTIM;40;245139,50
202311;2;PI;49906;BB;81;529671,34
202311;2;PI;17351180;BCO TRIANGULO S.A.;5;7146,10
202311;2;PI;10045;BRADESCO;47;389991,10
202311;2;PI;49944;BTG PACTUAL;2;6094,10
202311;2;PI;52072;C6 BANK;85;93443,63
202311;2;PI;51626;CAIXA ECONÔMICA FEDERAL;175;504605,91
202311;2;PI;51884;INTER;28;120059,64
202311;2;PI;10069;ITAU;89;248024,33
202311;2;PI;30379;SANTANDER;124;520202,84
202311;2;PI;51011;VOTORANTIM;17;155644,60
202311;2;PR;49906;BB;140;1173724,76
202311;2;PR;17351180;BCO TRIANGULO S.A.;35;70044,62
202311;2;PR;10045;BRADESCO;366;3247310,81
202311;2;PR;49944;BTG PACTUAL;8;40137,30
202311;2;PR;52072;C6 BANK;774;2022235,58
202311;2;PR;51626;CAIXA ECONÔMICA FEDERAL;671;2025759,83
202311;2;PR;51884;INTER;117;491177,58
202311;2;PR;10069;ITAU;876;2248128,78
202311;2;PR;30379;SANTANDER;659;3933880,96
202311;2;PR;51011;VOTORANTIM;106;747830,13
202311;2;RJ;49906;BB;147;1595282,84
202311;2;RJ;17351180;BCO TRIANGULO S.A.;75;127891,33
202311;2;RJ;10045;BRADESCO;913;7126895,47
202311;2;RJ;49944;BTG PACTUAL;34;190950,94
202311;2;RJ;52072;C6 BANK;1160;2391682,67
202311;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;732;1484772,18
202311;2;RJ;51884;INTER;190;946063,39
202311;2;RJ;10069;ITAU;2441;5831742,30
202311;2;RJ;30379;SANTANDER;1707;10349878,21
202311;2;RJ;51011;VOTORANTIM;125;1122971,35
202311;2;RN;49906;BB;73;906837,48
202311;2;RN;17351180;BCO TRIANGULO S.A.;32;26501,14
202311;2;RN;10045;BRADESCO;61;294575,85
202311;2;RN;49944;BTG PACTUAL;10;22151,32
202311;2;RN;52072;C6 BANK;137;173016,57
202311;2;RN;51626;CAIXA ECONÔMICA FEDERAL;107;248190,85
202311;2;RN;51884;INTER;43;148121,04
202311;2;RN;10069;ITAU;188;549693,14
202311;2;RN;30379;SANTANDER;143;646670,13
202311;2;RN;51011;VOTORANTIM;24;125885,25
202311;2;RO;49906;BB;43;446999,55
202311;2;RO;17351180;BCO TRIANGULO S.A.;5;9303,19
202311;2;RO;10045;BRADESCO;38;234379,19
202311;2;RO;49944;BTG PACTUAL;1;2725,76
202311;2;RO;52072;C6 BANK;38;91319,79
202311;2;RO;51626;CAIXA ECONÔMICA FEDERAL;74;83216,50
202311;2;RO;51884;INTER;16;74536,71
202311;2;RO;10069;ITAU;34;100168,02
202311;2;RO;30379;SANTANDER;89;455191,48
202311;2;RO;51011;VOTORANTIM;12;90917,96
202311;2;RR;49906;BB;19;249489,73
202311;2;RR;17351180;BCO TRIANGULO S.A.;3;2028,29
202311;2;RR;10045;BRADESCO;11;152847,24
202311;2;RR;49944;BTG PACTUAL;5;11826,78
202311;2;RR;52072;C6 BANK;15;43845,21
202311;2;RR;51626;CAIXA ECONÔMICA FEDERAL;21;75337,84
202311;2;RR;51884;INTER;5;44260,87
202311;2;RR;10069;ITAU;15;19485,59
202311;2;RR;30379;SANTANDER;20;99426,84
202311;2;RR;51011;VOTORANTIM;1;3745,09
202311;2;RS;49906;BB;99;1660498,33
202311;2;RS;17351180;BCO TRIANGULO S.A.;50;56942,61
202311;2;RS;10045;BRADESCO;186;1484757,46
202311;2;RS;49944;BTG PACTUAL;13;66051,30
202311;2;RS;52072;C6 BANK;355;892804,06
202311;2;RS;51626;CAIXA ECONÔMICA FEDERAL;593;1136793,71
202311;2;RS;51884;INTER;81;382288,63
202311;2;RS;10069;ITAU;723;1786563,56
202311;2;RS;30379;SANTANDER;658;3758314,36
202311;2;RS;51011;VOTORANTIM;77;483055,99
202311;2;SC;49906;BB;99;777706,79
202311;2;SC;13009717;BCO DO EST. DE SE S.A.;1;4531,38
202311;2;SC;17351180;BCO TRIANGULO S.A.;39;57884,54
202311;2;SC;10045;BRADESCO;203;1540163,59
202311;2;SC;49944;BTG PACTUAL;12;44091,46
202311;2;SC;52072;C6 BANK;380;852340,37
202311;2;SC;51626;CAIXA ECONÔMICA FEDERAL;388;1037597,16
202311;2;SC;51884;INTER;59;196129,56
202311;2;SC;10069;ITAU;482;1243429,20
202311;2;SC;30379;SANTANDER;288;2081629,62
202311;2;SC;51011;VOTORANTIM;98;621829,57
202311;2;SE;49906;BB;26;140396,66
202311;2;SE;13009717;BCO DO EST. DE SE S.A.;28;160912,41
202311;2;SE;17351180;BCO TRIANGULO S.A.;5;2039,52
202311;2;SE;10045;BRADESCO;15;68256,48
202311;2;SE;49944;BTG PACTUAL;1;2003,07
202311;2;SE;52072;C6 BANK;72;199452,40
202311;2;SE;51626;CAIXA ECONÔMICA FEDERAL;97;180356,19
202311;2;SE;51884;INTER;15;81706,59
202311;2;SE;10069;ITAU;102;263699,77
202311;2;SE;30379;SANTANDER;69;301748,77
202311;2;SE;51011;VOTORANTIM;14;97828,86
202311;2;SP;49906;BB;467;4990845,24
202311;2;SP;17351180;BCO TRIANGULO S.A.;134;168727,80
202311;2;SP;10045;BRADESCO;2383;19266765,19
202311;2;SP;49944;BTG PACTUAL;86;342348,99
202311;2;SP;52072;C6 BANK;3151;7083750,08
202311;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1888;3523806,86
202311;2;SP;51884;INTER;631;2965933,75
202311;2;SP;10069;ITAU;5400;14293978,98
202311;2;SP;30379;SANTANDER;4680;27573651,76
202311;2;SP;51011;VOTORANTIM;485;2868040,95
202311;2;TO;49906;BB;42;309683,55
202311;2;TO;17351180;BCO TRIANGULO S.A.;6;8814,47
202311;2;TO;10045;BRADESCO;31;203013,39
202311;2;TO;49944;BTG PACTUAL;1;14408,27
202311;2;TO;52072;C6 BANK;31;57224,68
202311;2;TO;51626;CAIXA ECONÔMICA FEDERAL;54;122010,05
202311;2;TO;51884;INTER;17;85928,69
202311;2;TO;10069;ITAU;24;65569,74
202311;2;TO;30379;SANTANDER;53;316690,64
202311;2;TO;51011;VOTORANTIM;11;135896,25
202312;1;AC;49906;BB;167;216121,72
